day_name,month_name,created_date,total_accounts,daily_posts,last_daily_posts,daily_post_change,daily_post_change_rate,cumulative_daily_posts,post_growth_rate,daily_engagements,last_daily_engagements,daily_engagement_change,daily_engagement_change_rate,cumulative_daily_engagements,engagement_growth_rate,source
Wednesday,October,2020-10-07,276,381,359.0,22.0,0.0613,92281,0.0041,35687,63827.0,-28140.0,-0.4409,26068075,0.0014,youtube
Thursday,October,2020-10-08,258,381,381.0,0.0,0.0,92662,0.0041,82967,35687.0,47280.0,1.3249,26151042,0.0032,youtube
Friday,October,2020-10-09,289,403,381.0,22.0,0.0577,93065,0.0043,56388,82967.0,-26579.0,-0.3204,26207430,0.0022,youtube
Saturday,October,2020-10-10,299,412,403.0,9.0,0.0223,93477,0.0044,108584,56388.0,52196.0,0.9257,26316014,0.0041,youtube
Sunday,October,2020-10-11,258,308,412.0,-104.0,-0.2524,93785,0.0033,110156,108584.0,1572.0,0.0145,26426170,0.0042,youtube
Monday,October,2020-10-12,237,343,308.0,35.0,0.1136,94128,0.0037,44539,110156.0,-65617.0,-0.5957,26470709,0.0017,youtube
Tuesday,October,2020-10-13,247,303,343.0,-40.0,-0.1166,94431,0.0032,55439,44539.0,10900.0,0.2447,26526148,0.0021,youtube
Wednesday,October,2020-10-14,279,370,303.0,67.0,0.2211,94801,0.0039,88678,55439.0,33239.0,0.5996,26614826,0.0033,youtube
Thursday,October,2020-10-15,282,352,370.0,-18.0,-0.0486,95153,0.0037,84043,88678.0,-4635.0,-0.0523,26698869,0.0032,youtube
Friday,October,2020-10-16,261,336,352.0,-16.0,-0.0455,95489,0.0035,73048,84043.0,-10995.0,-0.1308,26771917,0.0027,youtube
Saturday,October,2020-10-17,231,283,336.0,-53.0,-0.1577,95772,0.003,59507,73048.0,-13541.0,-0.1854,26831424,0.0022,youtube
Sunday,October,2020-10-18,214,265,283.0,-18.0,-0.0636,96037,0.0028,53954,59507.0,-5553.0,-0.0933,26885378,0.002,youtube
Monday,October,2020-10-19,224,283,265.0,18.0,0.0679,96320,0.0029,38126,53954.0,-15828.0,-0.2934,26923504,0.0014,youtube
Tuesday,October,2020-10-20,271,333,283.0,50.0,0.1767,96653,0.0035,49724,38126.0,11598.0,0.3042,26973228,0.0018,youtube
Wednesday,October,2020-10-21,264,330,333.0,-3.0,-0.009,96983,0.0034,49632,49724.0,-92.0,-0.0019,27022860,0.0018,youtube
Thursday,October,2020-10-22,282,342,330.0,12.0,0.0364,97325,0.0035,57249,49632.0,7617.0,0.1535,27080109,0.0021,youtube
Friday,October,2020-10-23,260,311,342.0,-31.0,-0.0906,97636,0.0032,63254,57249.0,6005.0,0.1049,27143363,0.0023,youtube
Saturday,October,2020-10-24,267,349,311.0,38.0,0.1222,97985,0.0036,89248,63254.0,25994.0,0.4109,27232611,0.0033,youtube
Sunday,October,2020-10-25,227,277,349.0,-72.0,-0.2063,98262,0.0028,79847,89248.0,-9401.0,-0.1053,27312458,0.0029,youtube
Monday,October,2020-10-26,220,288,277.0,11.0,0.0397,98550,0.0029,51017,79847.0,-28830.0,-0.3611,27363475,0.0019,youtube
Tuesday,October,2020-10-27,265,394,288.0,106.0,0.3681,98944,0.004,62291,51017.0,11274.0,0.221,27425766,0.0023,youtube
Wednesday,October,2020-10-28,294,358,394.0,-36.0,-0.0914,99302,0.0036,61327,62291.0,-964.0,-0.0155,27487093,0.0022,youtube
Thursday,October,2020-10-29,287,427,358.0,69.0,0.1927,99729,0.0043,72173,61327.0,10846.0,0.1769,27559266,0.0026,youtube
Friday,October,2020-10-30,289,374,427.0,-53.0,-0.1241,100103,0.0038,62316,72173.0,-9857.0,-0.1366,27621582,0.0023,youtube
Saturday,October,2020-10-31,262,332,374.0,-42.0,-0.1123,100435,0.0033,76810,62316.0,14494.0,0.2326,27698392,0.0028,youtube
Sunday,November,2020-11-01,242,289,332.0,-43.0,-0.1295,100724,0.0029,84579,76810.0,7769.0,0.1011,27782971,0.0031,youtube
Monday,November,2020-11-02,225,296,289.0,7.0,0.0242,101020,0.0029,35355,84579.0,-49224.0,-0.582,27818326,0.0013,youtube
Tuesday,November,2020-11-03,264,336,296.0,40.0,0.1351,101356,0.0033,55783,35355.0,20428.0,0.5778,27874109,0.002,youtube
Wednesday,November,2020-11-04,279,369,336.0,33.0,0.0982,101725,0.0036,55417,55783.0,-366.0,-0.0066,27929526,0.002,youtube
Thursday,November,2020-11-05,271,363,369.0,-6.0,-0.0163,102088,0.0036,51420,55417.0,-3997.0,-0.0721,27980946,0.0018,youtube
Friday,November,2020-11-06,275,398,363.0,35.0,0.0964,102486,0.0039,50256,51420.0,-1164.0,-0.0226,28031202,0.0018,youtube
Saturday,November,2020-11-07,281,332,398.0,-66.0,-0.1658,102818,0.0032,76533,50256.0,26277.0,0.5229,28107735,0.0027,youtube
Sunday,November,2020-11-08,215,273,332.0,-59.0,-0.1777,103091,0.0027,63895,76533.0,-12638.0,-0.1651,28171630,0.0023,youtube
Monday,November,2020-11-09,244,314,273.0,41.0,0.1502,103405,0.003,39020,63895.0,-24875.0,-0.3893,28210650,0.0014,youtube
Tuesday,November,2020-11-10,282,390,314.0,76.0,0.242,103795,0.0038,57960,39020.0,18940.0,0.4854,28268610,0.0021,youtube
Wednesday,November,2020-11-11,258,334,390.0,-56.0,-0.1436,104129,0.0032,46169,57960.0,-11791.0,-0.2034,28314779,0.0016,youtube
Thursday,November,2020-11-12,278,370,334.0,36.0,0.1078,104499,0.0036,53165,46169.0,6996.0,0.1515,28367944,0.0019,youtube
Friday,November,2020-11-13,266,329,370.0,-41.0,-0.1108,104828,0.0031,155552,53165.0,102387.0,1.9258,28523496,0.0055,youtube
Saturday,November,2020-11-14,268,358,329.0,29.0,0.0881,105186,0.0034,91813,155552.0,-63739.0,-0.4098,28615309,0.0032,youtube
Sunday,November,2020-11-15,248,337,358.0,-21.0,-0.0587,105523,0.0032,57347,91813.0,-34466.0,-0.3754,28672656,0.002,youtube
Monday,November,2020-11-16,260,335,337.0,-2.0,-0.0059,105858,0.0032,57592,57347.0,245.0,0.0043,28730248,0.002,youtube
Tuesday,November,2020-11-17,252,330,335.0,-5.0,-0.0149,106188,0.0031,59658,57592.0,2066.0,0.0359,28789906,0.0021,youtube
Wednesday,November,2020-11-18,265,344,330.0,14.0,0.0424,106532,0.0032,77642,59658.0,17984.0,0.3015,28867548,0.0027,youtube
Thursday,November,2020-11-19,255,330,344.0,-14.0,-0.0407,106862,0.0031,113865,77642.0,36223.0,0.4665,28981413,0.0039,youtube
Friday,November,2020-11-20,272,349,330.0,19.0,0.0576,107211,0.0033,61237,113865.0,-52628.0,-0.4622,29042650,0.0021,youtube
Saturday,November,2020-11-21,262,340,349.0,-9.0,-0.0258,107551,0.0032,95235,61237.0,33998.0,0.5552,29137885,0.0033,youtube
Sunday,November,2020-11-22,222,283,340.0,-57.0,-0.1676,107834,0.0026,68572,95235.0,-26663.0,-0.28,29206457,0.0024,youtube
Monday,November,2020-11-23,244,324,283.0,41.0,0.1449,108158,0.003,69063,68572.0,491.0,0.0072,29275520,0.0024,youtube
Tuesday,November,2020-11-24,277,350,324.0,26.0,0.0802,108508,0.0032,67284,69063.0,-1779.0,-0.0258,29342804,0.0023,youtube
Wednesday,November,2020-11-25,269,355,350.0,5.0,0.0143,108863,0.0033,75548,67284.0,8264.0,0.1228,29418352,0.0026,youtube
Thursday,November,2020-11-26,270,344,355.0,-11.0,-0.031,109207,0.0032,55421,75548.0,-20127.0,-0.2664,29473773,0.0019,youtube
Friday,November,2020-11-27,261,335,344.0,-9.0,-0.0262,109542,0.0031,60927,55421.0,5506.0,0.0993,29534700,0.0021,youtube
Saturday,November,2020-11-28,263,330,335.0,-5.0,-0.0149,109872,0.003,76293,60927.0,15366.0,0.2522,29610993,0.0026,youtube
Sunday,November,2020-11-29,231,294,330.0,-36.0,-0.1091,110166,0.0027,68021,76293.0,-8272.0,-0.1084,29679014,0.0023,youtube
Monday,November,2020-11-30,254,334,294.0,40.0,0.1361,110500,0.003,49909,68021.0,-18112.0,-0.2663,29728923,0.0017,youtube
Tuesday,December,2020-12-01,262,344,334.0,10.0,0.0299,110844,0.0031,98945,49909.0,49036.0,0.9825,29827868,0.0033,youtube
Wednesday,December,2020-12-02,271,417,344.0,73.0,0.2122,111261,0.0038,59537,98945.0,-39408.0,-0.3983,29887405,0.002,youtube
Thursday,December,2020-12-03,264,349,417.0,-68.0,-0.1631,111610,0.0031,44536,59537.0,-15001.0,-0.252,29931941,0.0015,youtube
Friday,December,2020-12-04,286,388,349.0,39.0,0.1117,111998,0.0035,64114,44536.0,19578.0,0.4396,29996055,0.0021,youtube
Saturday,December,2020-12-05,259,323,388.0,-65.0,-0.1675,112321,0.0029,70902,64114.0,6788.0,0.1059,30066957,0.0024,youtube
Sunday,December,2020-12-06,241,353,323.0,30.0,0.0929,112674,0.0031,77144,70902.0,6242.0,0.088,30144101,0.0026,youtube
Monday,December,2020-12-07,219,300,353.0,-53.0,-0.1501,112974,0.0027,37965,77144.0,-39179.0,-0.5079,30182066,0.0013,youtube
Tuesday,December,2020-12-08,281,375,300.0,75.0,0.25,113349,0.0033,48464,37965.0,10499.0,0.2765,30230530,0.0016,youtube
Wednesday,December,2020-12-09,280,358,375.0,-17.0,-0.0453,113707,0.0032,50673,48464.0,2209.0,0.0456,30281203,0.0017,youtube
Thursday,December,2020-12-10,262,357,358.0,-1.0,-0.0028,114064,0.0031,52571,50673.0,1898.0,0.0375,30333774,0.0017,youtube
Friday,December,2020-12-11,268,374,357.0,17.0,0.0476,114438,0.0033,56702,52571.0,4131.0,0.0786,30390476,0.0019,youtube
Saturday,December,2020-12-12,288,357,374.0,-17.0,-0.0455,114795,0.0031,89649,56702.0,32947.0,0.5811,30480125,0.0029,youtube
Sunday,December,2020-12-13,238,293,357.0,-64.0,-0.1793,115088,0.0026,69607,89649.0,-20042.0,-0.2236,30549732,0.0023,youtube
Monday,December,2020-12-14,213,283,293.0,-10.0,-0.0341,115371,0.0025,30276,69607.0,-39331.0,-0.565,30580008,0.001,youtube
Tuesday,December,2020-12-15,242,295,283.0,12.0,0.0424,115666,0.0026,49775,30276.0,19499.0,0.644,30629783,0.0016,youtube
Wednesday,December,2020-12-16,245,296,295.0,1.0,0.0034,115962,0.0026,33490,49775.0,-16285.0,-0.3272,30663273,0.0011,youtube
Thursday,December,2020-12-17,249,317,296.0,21.0,0.0709,116279,0.0027,36698,33490.0,3208.0,0.0958,30699971,0.0012,youtube
Friday,December,2020-12-18,270,321,317.0,4.0,0.0126,116600,0.0028,44033,36698.0,7335.0,0.1999,30744004,0.0014,youtube
Saturday,December,2020-12-19,254,307,321.0,-14.0,-0.0436,116907,0.0026,58623,44033.0,14590.0,0.3313,30802627,0.0019,youtube
Sunday,December,2020-12-20,215,264,307.0,-43.0,-0.1401,117171,0.0023,52016,58623.0,-6607.0,-0.1127,30854643,0.0017,youtube
Monday,December,2020-12-21,214,270,264.0,6.0,0.0227,117441,0.0023,36490,52016.0,-15526.0,-0.2985,30891133,0.0012,youtube
Tuesday,December,2020-12-22,240,301,270.0,31.0,0.1148,117742,0.0026,42324,36490.0,5834.0,0.1599,30933457,0.0014,youtube
Wednesday,December,2020-12-23,237,309,301.0,8.0,0.0266,118051,0.0026,53117,42324.0,10793.0,0.255,30986574,0.0017,youtube
Thursday,December,2020-12-24,256,310,309.0,1.0,0.0032,118361,0.0026,41102,53117.0,-12015.0,-0.2262,31027676,0.0013,youtube
Friday,December,2020-12-25,271,337,310.0,27.0,0.0871,118698,0.0028,60759,41102.0,19657.0,0.4782,31088435,0.002,youtube
Saturday,December,2020-12-26,259,316,337.0,-21.0,-0.0623,119014,0.0027,54542,60759.0,-6217.0,-0.1023,31142977,0.0018,youtube
Sunday,December,2020-12-27,220,282,316.0,-34.0,-0.1076,119296,0.0024,53839,54542.0,-703.0,-0.0129,31196816,0.0017,youtube
Monday,December,2020-12-28,212,280,282.0,-2.0,-0.0071,119576,0.0023,83816,53839.0,29977.0,0.5568,31280632,0.0027,youtube
Tuesday,December,2020-12-29,233,286,280.0,6.0,0.0214,119862,0.0024,42288,83816.0,-41528.0,-0.4955,31322920,0.0014,youtube
