day_name,month_name,created_date,channel,total_accounts,daily_posts,last_daily_posts,daily_post_change,daily_post_change_rate,cumulative_daily_posts,post_growth_rate,daily_engagements,last_daily_engagements,daily_engagement_change,daily_engagement_change_rate,cumulative_daily_engagements,engagement_growth_rate
Saturday,June,2020-06-20,youtube,296,357,390.0,-33.0,-0.0846,56884,0.0063,134878,107820.0,27058.0,0.251,17657049,0.0077
Sunday,June,2020-06-21,youtube,253,308,357.0,-49.0,-0.1373,57192,0.0054,87253,134878.0,-47625.0,-0.3531,17744302,0.0049
Monday,June,2020-06-22,youtube,255,342,308.0,34.0,0.1104,57534,0.006,87769,87253.0,516.0,0.0059,17832071,0.0049
Tuesday,June,2020-06-23,youtube,289,386,342.0,44.0,0.1287,57920,0.0067,185014,87769.0,97245.0,1.108,18017085,0.0104
Wednesday,June,2020-06-24,youtube,299,383,386.0,-3.0,-0.0078,58303,0.0066,126197,185014.0,-58817.0,-0.3179,18143282,0.007
Thursday,June,2020-06-25,youtube,302,376,383.0,-7.0,-0.0183,58679,0.0064,106313,126197.0,-19884.0,-0.1576,18249595,0.0059
Friday,June,2020-06-26,youtube,318,405,376.0,29.0,0.0771,59084,0.0069,174281,106313.0,67968.0,0.6393,18423876,0.0095
Saturday,June,2020-06-27,youtube,279,337,405.0,-68.0,-0.1679,59421,0.0057,114391,174281.0,-59890.0,-0.3436,18538267,0.0062
Sunday,June,2020-06-28,youtube,254,304,337.0,-33.0,-0.0979,59725,0.0051,105696,114391.0,-8695.0,-0.076,18643963,0.0057
Monday,June,2020-06-29,youtube,250,352,304.0,48.0,0.1579,60077,0.0059,62328,105696.0,-43368.0,-0.4103,18706291,0.0033
Tuesday,June,2020-06-30,youtube,279,334,352.0,-18.0,-0.0511,60411,0.0056,78118,62328.0,15790.0,0.2533,18784409,0.0042
Wednesday,July,2020-07-01,youtube,308,374,334.0,40.0,0.1198,60785,0.0062,68531,78118.0,-9587.0,-0.1227,18852940,0.0036
Thursday,July,2020-07-02,youtube,270,339,374.0,-35.0,-0.0936,61124,0.0056,76781,68531.0,8250.0,0.1204,18929721,0.0041
Friday,July,2020-07-03,youtube,278,335,339.0,-4.0,-0.0118,61459,0.0055,69977,76781.0,-6804.0,-0.0886,18999698,0.0037
Saturday,July,2020-07-04,youtube,271,317,335.0,-18.0,-0.0537,61776,0.0052,103722,69977.0,33745.0,0.4822,19103420,0.0055
Sunday,July,2020-07-05,youtube,237,283,317.0,-34.0,-0.1073,62059,0.0046,134550,103722.0,30828.0,0.2972,19237970,0.007
Monday,July,2020-07-06,youtube,235,287,283.0,4.0,0.0141,62346,0.0046,52773,134550.0,-81777.0,-0.6078,19290743,0.0027
Tuesday,July,2020-07-07,youtube,263,323,287.0,36.0,0.1254,62669,0.0052,72915,52773.0,20142.0,0.3817,19363658,0.0038
Wednesday,July,2020-07-08,youtube,273,342,323.0,19.0,0.0588,63011,0.0055,71617,72915.0,-1298.0,-0.0178,19435275,0.0037
Thursday,July,2020-07-09,youtube,294,395,342.0,53.0,0.155,63406,0.0063,64947,71617.0,-6670.0,-0.0931,19500222,0.0033
Friday,July,2020-07-10,youtube,309,392,395.0,-3.0,-0.0076,63798,0.0062,71710,64947.0,6763.0,0.1041,19571932,0.0037
Saturday,July,2020-07-11,youtube,296,334,392.0,-58.0,-0.148,64132,0.0052,102331,71710.0,30621.0,0.427,19674263,0.0052
Sunday,July,2020-07-12,youtube,244,305,334.0,-29.0,-0.0868,64437,0.0048,69978,102331.0,-32353.0,-0.3162,19744241,0.0036
Monday,July,2020-07-13,youtube,243,299,305.0,-6.0,-0.0197,64736,0.0046,52643,69978.0,-17335.0,-0.2477,19796884,0.0027
Tuesday,July,2020-07-14,youtube,279,354,299.0,55.0,0.1839,65090,0.0055,74739,52643.0,22096.0,0.4197,19871623,0.0038
Wednesday,July,2020-07-15,youtube,287,377,354.0,23.0,0.065,65467,0.0058,76664,74739.0,1925.0,0.0258,19948287,0.0039
Thursday,July,2020-07-16,youtube,291,402,377.0,25.0,0.0663,65869,0.0061,76353,76664.0,-311.0,-0.0041,20024640,0.0038
Friday,July,2020-07-17,youtube,309,385,402.0,-17.0,-0.0423,66254,0.0058,74464,76353.0,-1889.0,-0.0247,20099104,0.0037
Saturday,July,2020-07-18,youtube,287,362,385.0,-23.0,-0.0597,66616,0.0055,88559,74464.0,14095.0,0.1893,20187663,0.0044
Sunday,July,2020-07-19,youtube,238,292,362.0,-70.0,-0.1934,66908,0.0044,72771,88559.0,-15788.0,-0.1783,20260434,0.0036
Monday,July,2020-07-20,youtube,262,352,292.0,60.0,0.2055,67260,0.0053,45716,72771.0,-27055.0,-0.3718,20306150,0.0023
Tuesday,July,2020-07-21,youtube,272,347,352.0,-5.0,-0.0142,67607,0.0052,68406,45716.0,22690.0,0.4963,20374556,0.0034
Wednesday,July,2020-07-22,youtube,272,365,347.0,18.0,0.0519,67972,0.0054,59703,68406.0,-8703.0,-0.1272,20434259,0.0029
Thursday,July,2020-07-23,youtube,280,363,365.0,-2.0,-0.0055,68335,0.0053,70234,59703.0,10531.0,0.1764,20504493,0.0034
Friday,July,2020-07-24,youtube,280,354,363.0,-9.0,-0.0248,68689,0.0052,64952,70234.0,-5282.0,-0.0752,20569445,0.0032
Saturday,July,2020-07-25,youtube,299,364,354.0,10.0,0.0282,69053,0.0053,102836,64952.0,37884.0,0.5833,20672281,0.005
Sunday,July,2020-07-26,youtube,233,281,364.0,-83.0,-0.228,69334,0.0041,82900,102836.0,-19936.0,-0.1939,20755181,0.004
Monday,July,2020-07-27,youtube,232,302,281.0,21.0,0.0747,69636,0.0044,72656,82900.0,-10244.0,-0.1236,20827837,0.0035
Tuesday,July,2020-07-28,youtube,258,321,302.0,19.0,0.0629,69957,0.0046,87469,72656.0,14813.0,0.2039,20915306,0.0042
Wednesday,July,2020-07-29,youtube,268,393,321.0,72.0,0.2243,70350,0.0056,65798,87469.0,-21671.0,-0.2478,20981104,0.0031
Thursday,July,2020-07-30,youtube,285,369,393.0,-24.0,-0.0611,70719,0.0052,91610,65798.0,25812.0,0.3923,21072714,0.0044
Friday,July,2020-07-31,youtube,296,390,369.0,21.0,0.0569,71109,0.0055,81507,91610.0,-10103.0,-0.1103,21154221,0.0039
Saturday,August,2020-08-01,youtube,298,366,390.0,-24.0,-0.0615,71475,0.0051,90226,81507.0,8719.0,0.107,21244447,0.0043
Sunday,August,2020-08-02,youtube,241,289,366.0,-77.0,-0.2104,71764,0.004,105041,90226.0,14815.0,0.1642,21349488,0.0049
Monday,August,2020-08-03,youtube,249,331,289.0,42.0,0.1453,72095,0.0046,52132,105041.0,-52909.0,-0.5037,21401620,0.0024
Tuesday,August,2020-08-04,youtube,275,365,331.0,34.0,0.1027,72460,0.0051,70290,52132.0,18158.0,0.3483,21471910,0.0033
Wednesday,August,2020-08-05,youtube,273,346,365.0,-19.0,-0.0521,72806,0.0048,85814,70290.0,15524.0,0.2209,21557724,0.004
Thursday,August,2020-08-06,youtube,266,312,346.0,-34.0,-0.0983,73118,0.0043,55971,85814.0,-29843.0,-0.3478,21613695,0.0026
Friday,August,2020-08-07,youtube,271,341,312.0,29.0,0.0929,73459,0.0047,122733,55971.0,66762.0,1.1928,21736428,0.0057
Saturday,August,2020-08-08,youtube,294,347,341.0,6.0,0.0176,73806,0.0047,105250,122733.0,-17483.0,-0.1424,21841678,0.0048
Sunday,August,2020-08-09,youtube,246,287,347.0,-60.0,-0.1729,74093,0.0039,99265,105250.0,-5985.0,-0.0569,21940943,0.0045
Monday,August,2020-08-10,youtube,246,301,287.0,14.0,0.0488,74394,0.0041,60097,99265.0,-39168.0,-0.3946,22001040,0.0027
Tuesday,August,2020-08-11,youtube,259,323,301.0,22.0,0.0731,74717,0.0043,61271,60097.0,1174.0,0.0195,22062311,0.0028
Wednesday,August,2020-08-12,youtube,240,295,323.0,-28.0,-0.0867,75012,0.0039,63523,61271.0,2252.0,0.0368,22125834,0.0029
Thursday,August,2020-08-13,youtube,279,355,295.0,60.0,0.2034,75367,0.0047,61790,63523.0,-1733.0,-0.0273,22187624,0.0028
Friday,August,2020-08-14,youtube,289,363,355.0,8.0,0.0225,75730,0.0048,71187,61790.0,9397.0,0.1521,22258811,0.0032
Saturday,August,2020-08-15,youtube,273,321,363.0,-42.0,-0.1157,76051,0.0042,117268,71187.0,46081.0,0.6473,22376079,0.0053
Sunday,August,2020-08-16,youtube,237,277,321.0,-44.0,-0.1371,76328,0.0036,84543,117268.0,-32725.0,-0.2791,22460622,0.0038
Monday,August,2020-08-17,youtube,233,305,277.0,28.0,0.1011,76633,0.004,47237,84543.0,-37306.0,-0.4413,22507859,0.0021
Tuesday,August,2020-08-18,youtube,248,316,305.0,11.0,0.0361,76949,0.0041,73997,47237.0,26760.0,0.5665,22581856,0.0033
Wednesday,August,2020-08-19,youtube,274,331,316.0,15.0,0.0475,77280,0.0043,69942,73997.0,-4055.0,-0.0548,22651798,0.0031
Thursday,August,2020-08-20,youtube,281,337,331.0,6.0,0.0181,77617,0.0044,83235,69942.0,13293.0,0.1901,22735033,0.0037
Friday,August,2020-08-21,youtube,302,386,337.0,49.0,0.1454,78003,0.005,64234,83235.0,-19001.0,-0.2283,22799267,0.0028
Saturday,August,2020-08-22,youtube,280,342,386.0,-44.0,-0.114,78345,0.0044,86800,64234.0,22566.0,0.3513,22886067,0.0038
Sunday,August,2020-08-23,youtube,241,300,342.0,-42.0,-0.1228,78645,0.0038,74792,86800.0,-12008.0,-0.1383,22960859,0.0033
Monday,August,2020-08-24,youtube,242,317,300.0,17.0,0.0567,78962,0.004,43853,74792.0,-30939.0,-0.4137,23004712,0.0019
Tuesday,August,2020-08-25,youtube,272,343,317.0,26.0,0.082,79305,0.0043,63011,43853.0,19158.0,0.4369,23067723,0.0027
Wednesday,August,2020-08-26,youtube,275,346,343.0,3.0,0.0087,79651,0.0044,69012,63011.0,6001.0,0.0952,23136735,0.003
Thursday,August,2020-08-27,youtube,280,362,346.0,16.0,0.0462,80013,0.0045,56135,69012.0,-12877.0,-0.1866,23192870,0.0024
Friday,August,2020-08-28,youtube,291,439,362.0,77.0,0.2127,80452,0.0055,63758,56135.0,7623.0,0.1358,23256628,0.0027
Saturday,August,2020-08-29,youtube,274,344,439.0,-95.0,-0.2164,80796,0.0043,101399,63758.0,37641.0,0.5904,23358027,0.0044
Sunday,August,2020-08-30,youtube,244,330,344.0,-14.0,-0.0407,81126,0.0041,86405,101399.0,-14994.0,-0.1479,23444432,0.0037
Monday,August,2020-08-31,youtube,220,273,330.0,-57.0,-0.1727,81399,0.0034,41866,86405.0,-44539.0,-0.5155,23486298,0.0018
Tuesday,September,2020-09-01,youtube,274,388,273.0,115.0,0.4212,81787,0.0048,72775,41866.0,30909.0,0.7383,23559073,0.0031
Wednesday,September,2020-09-02,youtube,269,316,388.0,-72.0,-0.1856,82103,0.0039,57592,72775.0,-15183.0,-0.2086,23616665,0.0024
Thursday,September,2020-09-03,youtube,274,354,316.0,38.0,0.1203,82457,0.0043,59541,57592.0,1949.0,0.0338,23676206,0.0025
Friday,September,2020-09-04,youtube,273,329,354.0,-25.0,-0.0706,82786,0.004,62575,59541.0,3034.0,0.051,23738781,0.0026
Saturday,September,2020-09-05,youtube,286,338,329.0,9.0,0.0274,83124,0.0041,127509,62575.0,64934.0,1.0377,23866290,0.0054
Sunday,September,2020-09-06,youtube,253,305,338.0,-33.0,-0.0976,83429,0.0037,62429,127509.0,-65080.0,-0.5104,23928719,0.0026
Monday,September,2020-09-07,youtube,231,337,305.0,32.0,0.1049,83766,0.004,57239,62429.0,-5190.0,-0.0831,23985958,0.0024
Tuesday,September,2020-09-08,youtube,272,359,337.0,22.0,0.0653,84125,0.0043,52704,57239.0,-4535.0,-0.0792,24038662,0.0022
Wednesday,September,2020-09-09,youtube,274,367,359.0,8.0,0.0223,84492,0.0044,50550,52704.0,-2154.0,-0.0409,24089212,0.0021
Thursday,September,2020-09-10,youtube,277,376,367.0,9.0,0.0245,84868,0.0045,53189,50550.0,2639.0,0.0522,24142401,0.0022
Friday,September,2020-09-11,youtube,283,372,376.0,-4.0,-0.0106,85240,0.0044,89992,53189.0,36803.0,0.6919,24232393,0.0037
Saturday,September,2020-09-12,youtube,272,366,372.0,-6.0,-0.0161,85606,0.0043,79766,89992.0,-10226.0,-0.1136,24312159,0.0033
Sunday,September,2020-09-13,youtube,251,297,366.0,-69.0,-0.1885,85903,0.0035,75342,79766.0,-4424.0,-0.0555,24387501,0.0031
Monday,September,2020-09-14,youtube,229,334,297.0,37.0,0.1246,86237,0.0039,45174,75342.0,-30168.0,-0.4004,24432675,0.0019
Tuesday,September,2020-09-15,youtube,278,366,334.0,32.0,0.0958,86603,0.0042,78516,45174.0,33342.0,0.7381,24511191,0.0032
Wednesday,September,2020-09-16,youtube,268,368,366.0,2.0,0.0055,86971,0.0042,51723,78516.0,-26793.0,-0.3412,24562914,0.0021
Thursday,September,2020-09-17,youtube,271,410,368.0,42.0,0.1141,87381,0.0047,95937,51723.0,44214.0,0.8548,24658851,0.0039
Friday,September,2020-09-18,youtube,268,350,410.0,-60.0,-0.1463,87731,0.004,68390,95937.0,-27547.0,-0.2871,24727241,0.0028
Saturday,September,2020-09-19,youtube,297,398,350.0,48.0,0.1371,88129,0.0045,101171,68390.0,32781.0,0.4793,24828412,0.0041
Sunday,September,2020-09-20,youtube,235,274,398.0,-124.0,-0.3116,88403,0.0031,132774,101171.0,31603.0,0.3124,24961186,0.0053
Monday,September,2020-09-21,youtube,250,361,274.0,87.0,0.3175,88764,0.0041,43865,132774.0,-88909.0,-0.6696,25005051,0.0018
Tuesday,September,2020-09-22,youtube,264,377,361.0,16.0,0.0443,89141,0.0042,44131,43865.0,266.0,0.0061,25049182,0.0018
Wednesday,September,2020-09-23,youtube,278,371,377.0,-6.0,-0.0159,89512,0.0042,64677,44131.0,20546.0,0.4656,25113859,0.0026
Thursday,September,2020-09-24,youtube,270,329,371.0,-42.0,-0.1132,89841,0.0037,66033,64677.0,1356.0,0.021,25179892,0.0026
Friday,September,2020-09-25,youtube,285,431,329.0,102.0,0.31,90272,0.0048,162123,66033.0,96090.0,1.4552,25342015,0.0064
Saturday,September,2020-09-26,youtube,265,317,431.0,-114.0,-0.2645,90589,0.0035,94816,162123.0,-67307.0,-0.4152,25436831,0.0037
Sunday,September,2020-09-27,youtube,235,324,317.0,7.0,0.0221,90913,0.0036,62790,94816.0,-32026.0,-0.3378,25499621,0.0025
Monday,September,2020-09-28,youtube,231,305,324.0,-19.0,-0.0586,91218,0.0034,79369,62790.0,16579.0,0.264,25578990,0.0031
Tuesday,September,2020-09-29,youtube,261,360,305.0,55.0,0.1803,91578,0.0039,54427,79369.0,-24942.0,-0.3143,25633417,0.0021
Wednesday,September,2020-09-30,youtube,280,435,360.0,75.0,0.2083,92013,0.0048,50304,54427.0,-4123.0,-0.0758,25683721,0.002
Thursday,October,2020-10-01,youtube,274,353,435.0,-82.0,-0.1885,92366,0.0038,88764,50304.0,38460.0,0.7646,25772485,0.0035
Friday,October,2020-10-02,youtube,291,366,353.0,13.0,0.0368,92732,0.004,74134,88764.0,-14630.0,-0.1648,25846619,0.0029
Saturday,October,2020-10-03,youtube,288,371,366.0,5.0,0.0137,93103,0.004,67790,74134.0,-6344.0,-0.0856,25914409,0.0026
Sunday,October,2020-10-04,youtube,243,293,371.0,-78.0,-0.2102,93396,0.0031,70972,67790.0,3182.0,0.0469,25985381,0.0027
Monday,October,2020-10-05,youtube,240,338,293.0,45.0,0.1536,93734,0.0036,60832,70972.0,-10140.0,-0.1429,26046213,0.0023
Tuesday,October,2020-10-06,youtube,272,374,338.0,36.0,0.1065,94108,0.004,64198,60832.0,3366.0,0.0553,26110411,0.0025
Wednesday,October,2020-10-07,youtube,277,390,374.0,16.0,0.0428,94498,0.0041,35747,64198.0,-28451.0,-0.4432,26146158,0.0014
Thursday,October,2020-10-08,youtube,266,395,390.0,5.0,0.0128,94893,0.0042,83900,35747.0,48153.0,1.3471,26230058,0.0032
Friday,October,2020-10-09,youtube,292,407,395.0,12.0,0.0304,95300,0.0043,56413,83900.0,-27487.0,-0.3276,26286471,0.0022
Saturday,October,2020-10-10,youtube,300,413,407.0,6.0,0.0147,95713,0.0043,108612,56413.0,52199.0,0.9253,26395083,0.0041
Sunday,October,2020-10-11,youtube,262,316,413.0,-97.0,-0.2349,96029,0.0033,110662,108612.0,2050.0,0.0189,26505745,0.0042
Monday,October,2020-10-12,youtube,242,359,316.0,43.0,0.1361,96388,0.0037,44957,110662.0,-65705.0,-0.5937,26550702,0.0017
Tuesday,October,2020-10-13,youtube,249,305,359.0,-54.0,-0.1504,96693,0.0032,55499,44957.0,10542.0,0.2345,26606201,0.0021
Wednesday,October,2020-10-14,youtube,284,399,305.0,94.0,0.3082,97092,0.0041,89160,55499.0,33661.0,0.6065,26695361,0.0034
Thursday,October,2020-10-15,youtube,284,355,399.0,-44.0,-0.1103,97447,0.0037,84070,89160.0,-5090.0,-0.0571,26779431,0.0031
Friday,October,2020-10-16,youtube,264,347,355.0,-8.0,-0.0225,97794,0.0036,73304,84070.0,-10766.0,-0.1281,26852735,0.0027
Saturday,October,2020-10-17,youtube,235,295,347.0,-52.0,-0.1499,98089,0.003,59635,73304.0,-13669.0,-0.1865,26912370,0.0022
Sunday,October,2020-10-18,youtube,215,266,295.0,-29.0,-0.0983,98355,0.0027,53959,59635.0,-5676.0,-0.0952,26966329,0.002
Monday,October,2020-10-19,youtube,227,306,266.0,40.0,0.1504,98661,0.0031,38239,53959.0,-15720.0,-0.2913,27004568,0.0014
Tuesday,October,2020-10-20,youtube,276,346,306.0,40.0,0.1307,99007,0.0035,50128,38239.0,11889.0,0.3109,27054696,0.0019
Wednesday,October,2020-10-21,youtube,267,366,346.0,20.0,0.0578,99373,0.0037,49984,50128.0,-144.0,-0.0029,27104680,0.0018
Thursday,October,2020-10-22,youtube,289,363,366.0,-3.0,-0.0082,99736,0.0037,57506,49984.0,7522.0,0.1505,27162186,0.0021
Friday,October,2020-10-23,youtube,263,325,363.0,-38.0,-0.1047,100061,0.0033,63318,57506.0,5812.0,0.1011,27225504,0.0023
Saturday,October,2020-10-24,youtube,269,351,325.0,26.0,0.08,100412,0.0035,89260,63318.0,25942.0,0.4097,27314764,0.0033
Sunday,October,2020-10-25,youtube,229,279,351.0,-72.0,-0.2051,100691,0.0028,79868,89260.0,-9392.0,-0.1052,27394632,0.0029
Monday,October,2020-10-26,youtube,226,313,279.0,34.0,0.1219,101004,0.0031,51185,79868.0,-28683.0,-0.3591,27445817,0.0019
Tuesday,October,2020-10-27,youtube,270,414,313.0,101.0,0.3227,101418,0.0041,62364,51185.0,11179.0,0.2184,27508181,0.0023
Wednesday,October,2020-10-28,youtube,297,368,414.0,-46.0,-0.1111,101786,0.0036,62037,62364.0,-327.0,-0.0052,27570218,0.0023
Thursday,October,2020-10-29,youtube,290,439,368.0,71.0,0.1929,102225,0.0043,73404,62037.0,11367.0,0.1832,27643622,0.0027
Friday,October,2020-10-30,youtube,296,389,439.0,-50.0,-0.1139,102614,0.0038,62381,73404.0,-11023.0,-0.1502,27706003,0.0023
Saturday,October,2020-10-31,youtube,264,335,389.0,-54.0,-0.1388,102949,0.0033,76829,62381.0,14448.0,0.2316,27782832,0.0028
Sunday,November,2020-11-01,youtube,244,291,335.0,-44.0,-0.1313,103240,0.0028,84591,76829.0,7762.0,0.101,27867423,0.003
Monday,November,2020-11-02,youtube,229,310,291.0,19.0,0.0653,103550,0.003,35711,84591.0,-48880.0,-0.5778,27903134,0.0013
Tuesday,November,2020-11-03,youtube,267,352,310.0,42.0,0.1355,103902,0.0034,55902,35711.0,20191.0,0.5654,27959036,0.002
Wednesday,November,2020-11-04,youtube,284,379,352.0,27.0,0.0767,104281,0.0036,55553,55902.0,-349.0,-0.0062,28014589,0.002
Thursday,November,2020-11-05,youtube,273,369,379.0,-10.0,-0.0264,104650,0.0035,51690,55553.0,-3863.0,-0.0695,28066279,0.0018
Friday,November,2020-11-06,youtube,280,413,369.0,44.0,0.1192,105063,0.0039,50376,51690.0,-1314.0,-0.0254,28116655,0.0018
Saturday,November,2020-11-07,youtube,283,334,413.0,-79.0,-0.1913,105397,0.0032,76550,50376.0,26174.0,0.5196,28193205,0.0027
Sunday,November,2020-11-08,youtube,217,281,334.0,-53.0,-0.1587,105678,0.0027,63980,76550.0,-12570.0,-0.1642,28257185,0.0023
Monday,November,2020-11-09,youtube,250,338,281.0,57.0,0.2028,106016,0.0032,39601,63980.0,-24379.0,-0.381,28296786,0.0014
Tuesday,November,2020-11-10,youtube,284,396,338.0,58.0,0.1716,106412,0.0037,58163,39601.0,18562.0,0.4687,28354949,0.0021
Wednesday,November,2020-11-11,youtube,264,349,396.0,-47.0,-0.1187,106761,0.0033,46570,58163.0,-11593.0,-0.1993,28401519,0.0016
Thursday,November,2020-11-12,youtube,282,379,349.0,30.0,0.086,107140,0.0035,53449,46570.0,6879.0,0.1477,28454968,0.0019
Friday,November,2020-11-13,youtube,270,338,379.0,-41.0,-0.1082,107478,0.0032,155604,53449.0,102155.0,1.9113,28610572,0.0055
Saturday,November,2020-11-14,youtube,272,366,338.0,28.0,0.0828,107844,0.0034,91851,155604.0,-63753.0,-0.4097,28702423,0.0032
Sunday,November,2020-11-15,youtube,249,338,366.0,-28.0,-0.0765,108182,0.0031,57370,91851.0,-34481.0,-0.3754,28759793,0.002
Monday,November,2020-11-16,youtube,262,344,338.0,6.0,0.0178,108526,0.0032,58037,57370.0,667.0,0.0116,28817830,0.002
Tuesday,November,2020-11-17,youtube,255,352,344.0,8.0,0.0233,108878,0.0032,59777,58037.0,1740.0,0.03,28877607,0.0021
Wednesday,November,2020-11-18,youtube,269,357,352.0,5.0,0.0142,109235,0.0033,77712,59777.0,17935.0,0.3,28955319,0.0027
Thursday,November,2020-11-19,youtube,261,336,357.0,-21.0,-0.0588,109571,0.0031,113894,77712.0,36182.0,0.4656,29069213,0.0039
Friday,November,2020-11-20,youtube,275,353,336.0,17.0,0.0506,109924,0.0032,62320,113894.0,-51574.0,-0.4528,29131533,0.0021
Saturday,November,2020-11-21,youtube,265,346,353.0,-7.0,-0.0198,110270,0.0031,95278,62320.0,32958.0,0.5289,29226811,0.0033
Sunday,November,2020-11-22,youtube,224,285,346.0,-61.0,-0.1763,110555,0.0026,68590,95278.0,-26688.0,-0.2801,29295401,0.0023
Monday,November,2020-11-23,youtube,246,333,285.0,48.0,0.1684,110888,0.003,69792,68590.0,1202.0,0.0175,29365193,0.0024
Tuesday,November,2020-11-24,youtube,280,357,333.0,24.0,0.0721,111245,0.0032,67473,69792.0,-2319.0,-0.0332,29432666,0.0023
Wednesday,November,2020-11-25,youtube,273,364,357.0,7.0,0.0196,111609,0.0033,75724,67473.0,8251.0,0.1223,29508390,0.0026
Thursday,November,2020-11-26,youtube,273,354,364.0,-10.0,-0.0275,111963,0.0032,55792,75724.0,-19932.0,-0.2632,29564182,0.0019
Friday,November,2020-11-27,youtube,268,348,354.0,-6.0,-0.0169,112311,0.0031,60979,55792.0,5187.0,0.093,29625161,0.0021
Saturday,November,2020-11-28,youtube,266,335,348.0,-13.0,-0.0374,112646,0.003,76753,60979.0,15774.0,0.2587,29701914,0.0026
Sunday,November,2020-11-29,youtube,234,298,335.0,-37.0,-0.1104,112944,0.0026,68065,76753.0,-8688.0,-0.1132,29769979,0.0023
Monday,November,2020-11-30,youtube,258,345,298.0,47.0,0.1577,113289,0.0031,50127,68065.0,-17938.0,-0.2635,29820106,0.0017
Tuesday,December,2020-12-01,youtube,265,352,345.0,7.0,0.0203,113641,0.0031,99026,50127.0,48899.0,0.9755,29919132,0.0033
Wednesday,December,2020-12-02,youtube,276,429,352.0,77.0,0.2188,114070,0.0038,59697,99026.0,-39329.0,-0.3972,29978829,0.002
Thursday,December,2020-12-03,youtube,268,362,429.0,-67.0,-0.1562,114432,0.0032,44596,59697.0,-15101.0,-0.253,30023425,0.0015
Friday,December,2020-12-04,youtube,289,391,362.0,29.0,0.0801,114823,0.0034,64123,44596.0,19527.0,0.4379,30087548,0.0021
Saturday,December,2020-12-05,youtube,261,329,391.0,-62.0,-0.1586,115152,0.0029,70941,64123.0,6818.0,0.1063,30158489,0.0024
Sunday,December,2020-12-06,youtube,244,356,329.0,27.0,0.0821,115508,0.0031,77193,70941.0,6252.0,0.0881,30235682,0.0026
Monday,December,2020-12-07,youtube,222,317,356.0,-39.0,-0.1096,115825,0.0027,38414,77193.0,-38779.0,-0.5024,30274096,0.0013
Tuesday,December,2020-12-08,youtube,285,383,317.0,66.0,0.2082,116208,0.0033,48539,38414.0,10125.0,0.2636,30322635,0.0016
Wednesday,December,2020-12-09,youtube,282,363,383.0,-20.0,-0.0522,116571,0.0031,50810,48539.0,2271.0,0.0468,30373445,0.0017
Thursday,December,2020-12-10,youtube,266,367,363.0,4.0,0.011,116938,0.0031,53703,50810.0,2893.0,0.0569,30427148,0.0018
Friday,December,2020-12-11,youtube,272,379,367.0,12.0,0.0327,117317,0.0032,57295,53703.0,3592.0,0.0669,30484443,0.0019
Saturday,December,2020-12-12,youtube,290,361,379.0,-18.0,-0.0475,117678,0.0031,89884,57295.0,32589.0,0.5688,30574327,0.0029
Sunday,December,2020-12-13,youtube,241,297,361.0,-64.0,-0.1773,117975,0.0025,69744,89884.0,-20140.0,-0.2241,30644071,0.0023
Monday,December,2020-12-14,youtube,217,297,297.0,0.0,0.0,118272,0.0025,30453,69744.0,-39291.0,-0.5634,30674524,0.001
Tuesday,December,2020-12-15,youtube,246,305,297.0,8.0,0.0269,118577,0.0026,49791,30453.0,19338.0,0.635,30724315,0.0016
Wednesday,December,2020-12-16,youtube,249,309,305.0,4.0,0.0131,118886,0.0026,34840,49791.0,-14951.0,-0.3003,30759155,0.0011
Thursday,December,2020-12-17,youtube,254,334,309.0,25.0,0.0809,119220,0.0028,37102,34840.0,2262.0,0.0649,30796257,0.0012
Friday,December,2020-12-18,youtube,273,328,334.0,-6.0,-0.018,119548,0.0028,44148,37102.0,7046.0,0.1899,30840405,0.0014
